Date référence;Numéro commune;Nom commune;RSA ou PPA;Nombre foyers RSA_PPA;Nombre personnes RSA_PPA
2020-12;63317;SAINT ANDRE LE COQ;RSA seul;5;15
2020-12;63318;SAINT ANGEL;RSA seul;5;5
2020-12;63319;SAINT ANTHEME;RSA seul;5;10
2020-12;63323;SAINT BONNET LE BOURG;RSA seul;5;5
2020-12;63324;SAINT BONNET LE CHASTEL;RSA seul;0;0
2020-12;63328;SAINTE CATHERINE;RSA seul;0;0
2020-12;63329;SAINTE CHRISTINE;RSA seul;0;0
2020-12;63330;SAINT CIRGUES SUR COUZE;RSA seul;0;0
2020-12;63333;SAINT DENIS COMBARNAZAT;RSA seul;0;0
2020-12;63337;SAINT ELOY LA GLACIERE;RSA seul;0;0
2020-12;63340;SAINT ETIENNE SUR USSON;RSA seul;5;10
2020-12;63341;SAINT FERREOL DES COTES;RSA seul;5;10
2020-12;63342;SAINT FLORET;RSA seul;5;5
2020-12;63347;SAINT GENES DU RETZ;RSA seul;5;5
2020-12;63356;SAINT GERVAZY;RSA seul;0;0
2020-12;63358;SAINT HILAIRE LA CROIX;RSA seul;0;0
2020-12;63362;SAINT IGNAT;RSA seul;5;15
2020-12;63365;SAINT JEAN DES OLLIERES;RSA seul;10;10
2020-12;63366;SAINT JEAN EN VAL;RSA seul;5;10
2020-12;63369;SAINT JULIEN LA GENESTE;RSA seul;0;0
2020-12;63373;SAINT MAIGNER;RSA seul;5;5
2020-12;63374;SAINT MARTIN DES OLMES;RSA seul;5;5
2020-12;63379;SAINT MYON;RSA seul;0;0
2020-12;63393;SAINT REMY SUR DUROLLE;RSA seul;40;85
2020-12;63395;SAINT SANDOUX;RSA seul;5;5
2020-12;63411;SAUVAGNAT SAINTE MARTHE;RSA seul;5;5
2020-12;63413;LA SAUVETAT;RSA seul;5;5
2020-12;63421;SINGLES;RSA seul;5;5
2020-12;63422;SOLIGNAT;RSA seul;0;0
2020-12;63425;TALLENDE;RSA seul;5;15
2020-12;63430;THIERS;RSA seul;515;1075
2020-12;63444;VARENNES SUR USSON;RSA seul;0;0
2020-12;63447;VERGHEAS;RSA seul;0;0
2020-12;74063;CHATEL;RSA seul;10;20
2020-12;74066;CHAVANNAZ;RSA seul;0;0
2020-12;74071;CHESSENAZ;RSA seul;0;0
2020-12;74075;CHILLY;RSA seul;5;5
2020-12;74077;CLARAFOND ARCINE;RSA seul;0;0
2020-12;74081;CLUSES;RSA seul;335;675
2020-12;74085;LES CONTAMINES MONTJOIE;RSA seul;5;10
2020-12;74090;CORNIER;RSA seul;5;5
2020-12;74097;CUSY;RSA seul;5;20
2020-12;74103;DOMANCY;RSA seul;10;15
2020-12;74105;DOUVAINE;RSA seul;80;145
2020-12;74106;DRAILLANT;RSA seul;5;5
2020-12;74108;DUINGT;RSA seul;5;5
2020-12;74123;FAVERGES SEYTHENEX;RSA seul;70;145
2020-12;74124;FEIGERES;RSA seul;5;5
2020-12;74129;LA FORCLAZ;RSA seul;0;0
2020-12;74130;FRANCLENS;RSA seul;0;0
2020-12;74134;LES GETS;RSA seul;5;10
2020-12;74138;GRUFFY;RSA seul;5;5
2020-12;74141;HAUTEVILLE SUR FIER;RSA seul;0;0
2020-12;74143;LES HOUCHES;RSA seul;15;25
2020-12;74144;JONZIER EPAGNY;RSA seul;0;0
2020-12;74146;LARRINGES;RSA seul;5;5
2020-12;74148;LESCHAUX;RSA seul;0;0
2020-12;74150;LOISIN;RSA seul;10;20
2020-12;74151;LORNAY;RSA seul;0;0
2020-12;74156;LULLY;RSA seul;0;0
2020-12;74159;MAGLAND;RSA seul;25;50
2020-12;74173;MEGEVE;RSA seul;25;30
2020-12;74174;MEGEVETTE;RSA seul;5;10
2020-12;74176;MENTHON SAINT BERNARD;RSA seul;5;10
2020-12;74177;MENTHONNEX EN BORNES;RSA seul;5;10
2020-12;74178;MENTHONNEX SOUS CLERMONT;RSA seul;0;0
2020-12;74179;MESIGNY;RSA seul;5;5
2020-12;74180;MESSERY;RSA seul;20;35
2020-12;74186;MONTAGNY LES LANCHES;RSA seul;5;5
2020-12;74191;MORZINE;RSA seul;15;15
2020-12;74195;MUSIEGES;RSA seul;0;0
2020-12;74198;NAVES PARMELAN;RSA seul;5;5
2020-12;74201;NEYDENS;RSA seul;5;10
2020-12;74202;NONGLARD;RSA seul;5;5
2020-12;74215;PRAZ SUR ARLY;RSA seul;10;10
2020-12;74222;REYVROZ;RSA seul;5;5
2020-12;74223;LA RIVIERE ENVERSE;RSA seul;0;0
2020-12;74225;RUMILLY;RSA seul;150;280
2020-12;74226;SAINT ANDRE DE BOEGE;RSA seul;5;5
2020-12;74233;SAINT FELIX;RSA seul;10;15
2020-12;74235;SAINT GERMAIN SUR RHONE;RSA seul;5;5
2020-12;74236;SAINT GERVAIS LES BAINS;RSA seul;40;60
2020-12;74237;SAINT GINGOLPH;RSA seul;10;15
2020-12;74238;SAINT JEAN D AULPS;RSA seul;5;10
2020-12;74244;SAINT LAURENT;RSA seul;5;5
2020-12;74249;SAINT PAUL EN CHABLAIS;RSA seul;10;15
2020-12;74253;SAINT SIXT;RSA seul;5;5
2020-12;74255;SALES;RSA seul;5;5
2020-12;74257;SALLENOVES;RSA seul;5;5
2020-12;74262;SCIENTRIER;RSA seul;5;5
2020-12;74265;SERRAVAL;RSA seul;5;5
2020-12;74272;SILLINGY;RSA seul;30;65
2020-12;74278;THYEZ;RSA seul;60;95
2020-12;74282;FILLIERE;RSA seul;20;35
2020-12;74285;USINENS;RSA seul;0;0
2020-12;74286;VACHERESSE;RSA seul;5;15
2020-12;74289;VALLIERES SUR FIER;RSA seul;5;5
2020-12;74290;VALLORCINE;RSA seul;0;0
2020-12;74291;VANZY;RSA seul;0;0
2020-12;74292;VAULX;RSA seul;0;0
2020-12;74295;LA VERNAZ;RSA seul;0;0
2020-12;74297;VERSONNEX;RSA seul;0;0
2020-12;74302;LES VILLARDS SUR THONES;RSA seul;5;15
2020-12;74303;VILLAZ;RSA seul;10;10
2020-12;74309;VIRY;RSA seul;45;95
2020-12;74310;VIUZ LA CHIESAZ;RSA seul;5;5
2020-12;74314;VULBENS;RSA seul;5;5
2020-12;74315;YVOIRE;RSA seul;10;15
2020-12;75102;PARIS 2E ARRONDISSEMENT;RSA seul;530;710
2020-12;75106;PARIS 6E ARRONDISSEMENT;RSA seul;560;690
2020-12;75109;PARIS 9E ARRONDISSEMENT;RSA seul;1125;1530
2020-12;75113;PARIS 13E ARRONDISSEMENT;RSA seul;4900;7485
2020-12;75114;PARIS 14E ARRONDISSEMENT;RSA seul;3465;5270
2020-12;76005;AMFREVILLE LA MI VOIE;RSA seul;110;255
2020-12;76012;ANGERVILLE BAILLEUL;RSA seul;0;0
2020-12;76014;ANGERVILLE L ORCHER;RSA seul;5;10
2020-12;76022;ANQUETIERVILLE;RSA seul;0;0
2020-12;76028;AUBEGUIMONT;RSA seul;5;10
2020-12;76032;AUBERVILLE LA MANUEL;RSA seul;0;0
2020-12;76034;VAL DE SCIE;RSA seul;50;100
2020-12;76035;AUMALE;RSA seul;70;135
2020-12;76042;AUVILLIERS;RSA seul;0;0
2020-12;76046;AUZOUVILLE SUR RY;RSA seul;5;10
2020-12;76051;BACQUEVILLE EN CAUX;RSA seul;30;70
2020-12;76054;BAILLY EN RIVIERE;RSA seul;5;10
2020-12;76055;BAONS LE COMTE;RSA seul;0;0
2020-12;76065;BEAUSSAULT;RSA seul;5;10
2020-12;76075;BELMESNIL;RSA seul;0;0
2020-12;76077;BENESVILLE;RSA seul;0;0
2020-12;76079;BENOUVILLE;RSA seul;5;5
2020-12;76082;BERNIERES;RSA seul;0;0
2020-12;76084;BERTREVILLE;RSA seul;5;5
2020-12;76085;BERTREVILLE SAINT OUEN;RSA seul;0;0
2020-12;76090;BEUZEVILLE LA GRENIER;RSA seul;5;5
2020-12;76099;BLACQUEVILLE;RSA seul;5;5
2020-12;76100;BLAINVILLE CREVON;RSA seul;5;5
2020-12;76108;BOIS GUILLAUME;RSA seul;125;205
2020-12;76110;BOIS HIMONT;RSA seul;0;0
2020-12;76115;BOLLEVILLE;RSA seul;0;0
2020-12;76116;BOOS;RSA seul;35;70
2020-12;76117;BORDEAUX SAINT CLAIR;RSA seul;5;5
2020-12;76118;BORNAMBUSC;RSA seul;5;5
2020-12;76124;BOSC HYONS;RSA seul;5;15
2020-12;76125;BOSC LE HARD;RSA seul;15;30
2020-12;76133;LE BOURG DUN;RSA seul;10;15
2020-12;76134;BOURVILLE;RSA seul;5;10
2020-12;76138;BRACQUETUIT;RSA seul;0;0
2020-12;76139;BRADIANCOURT;RSA seul;0;0
2020-12;72111;CURES;RSA seul;0;0
2020-12;72118;DOLLON;RSA seul;10;25
2020-12;72124;ECOMMOY;RSA seul;50;90
2020-12;72130;FAY;RSA seul;5;10
2020-12;72136;FONTENAY SUR VEGRE;RSA seul;5;5
2020-12;72138;FRESNAY SUR SARTHE;RSA seul;75;160
2020-12;72139;FYE;RSA seul;10;25
2020-12;72165;LOMBRON;RSA seul;15;25
2020-12;72169;LOUPLANDE;RSA seul;5;5
2020-12;72174;LUCE SOUS BALLON;RSA seul;0;0
2020-12;72175;LUCHE PRINGE;RSA seul;15;35
2020-12;72176;LE LUDE;RSA seul;80;185
2020-12;72186;MARESCHE;RSA seul;5;25
2020-12;72193;MELLERAY;RSA seul;5;5
2020-12;72197;MEZIERES SOUS LAVARDIN;RSA seul;5;5
2020-12;72198;LA MILESSE;RSA seul;5;10
2020-12;72199;MOITRON SUR SARTHE;RSA seul;0;0
2020-12;72200;MONCE EN BELIN;RSA seul;25;40
2020-12;72210;MONTREUIL LE HENRI;RSA seul;0;0
2020-12;72219;BERNAY NEUVY EN CHAMPAGNE;RSA seul;10;20
2020-12;72221;NOGENT SUR LOIR;RSA seul;5;10
2020-12;72234;PEZE LE ROBERT;RSA seul;5;5
2020-12;72238;PIZIEUX;RSA seul;0;0
2020-12;72253;ROEZE SUR SARTHE;RSA seul;15;15
2020-12;72255;ROUESSE VASSE;RSA seul;10;25
2020-12;72265;SAINT AIGNAN;RSA seul;5;5
2020-12;72266;SAINT AUBIN DE LOCQUENAY;RSA seul;5;25
2020-12;72268;SAINT BIEZ EN BELIN;RSA seul;5;5
2020-12;72272;SAINTE CEROTTE;RSA seul;0;0
2020-12;72275;SAINT CORNEILLE;RSA seul;0;0
2020-12;76352;LA HAYE;RSA seul;0;0
2020-12;76353;HEBERVILLE;RSA seul;0;0
2020-12;76354;HENOUVILLE;RSA seul;5;5
2020-12;76358;LE HERON;RSA seul;5;10
2020-12;76362;HEURTEAUVILLE;RSA seul;0;0
2020-12;76366;LE HOULME;RSA seul;115;245
2020-12;76367;HOUPPEVILLE;RSA seul;15;30
2020-12;76368;HOUQUETOT;RSA seul;0;0
2020-12;76370;HUGLEVILLE EN CAUX;RSA seul;0;0
2020-12;76372;ILLOIS;RSA seul;5;10
2020-12;76374;INCHEVILLE;RSA seul;30;50
2020-12;76375;INGOUVILLE;RSA seul;0;0
2020-12;76377;ISNEAUVILLE;RSA seul;15;20
2020-12;76379;LAMBERVILLE;RSA seul;5;5
2020-12;76380;LAMMERVILLE;RSA seul;0;0
2020-12;76381;LANDES VIEILLES ET NEUVES;RSA seul;0;0
2020-12;76397;LONGUEVILLE SUR SCIE;RSA seul;10;20
2020-12;76400;LUNERAY;RSA seul;20;35
2020-12;76402;MALAUNAY;RSA seul;115;245
2020-12;76407;MANNEVILLE ES PLAINS;RSA seul;5;5
2020-12;76409;MANNEVILLETTE;RSA seul;10;15
2020-12;76416;MATHONVILLE;RSA seul;0;0
2020-12;76419;MAUNY;RSA seul;5;5
2020-12;76424;MENONVAL;RSA seul;5;15
2020-12;76433;MESNIL PANNEVILLE;RSA seul;5;5
2020-12;76436;LE MESNIL SOUS JUMIEGES;RSA seul;5;15
2020-12;76438;MILLEBOSC;RSA seul;5;5
2020-12;76439;MIRVILLE;RSA seul;0;0
2020-12;76443;MONT CAUVAIRE;RSA seul;5;10
2020-12;76450;MONTROTY;RSA seul;0;0
2020-12;76451;MONT SAINT AIGNAN;RSA seul;270;520
2020-12;76452;MONTVILLE;RSA seul;60;135
2020-12;76453;MORGNY LA POMMERAYE;RSA seul;5;10
2020-12;76457;MOULINEAUX;RSA seul;20;45
2020-12;76460;NESLE NORMANDEUSE;RSA seul;10;20
2020-12;76462;NEUFCHATEL EN BRAY;RSA seul;160;340
2020-12;76464;LA NEUVILLE CHANT D OISEL;RSA seul;10;20
2020-12;76468;NOINTOT;RSA seul;10;20
2020-12;76469;NOLLEVAL;RSA seul;5;15
2020-12;76471;NORVILLE;RSA seul;5;15
2020-12;76477;NOTRE DAME DU BEC;RSA seul;0;0
2020-12;76480;OCQUEVILLE;RSA seul;5;5
2020-12;76484;OISSEL;RSA seul;455;970
2020-12;76488;OUAINVILLE;RSA seul;10;25
2020-12;76490;OURVILLE EN CAUX;RSA seul;10;20
2020-12;76492;OUVILLE LA RIVIERE;RSA seul;5;10
2020-12;76495;PAVILLY;RSA seul;345;800
2020-12;76503;PISSY POVILLE;RSA seul;10;25
2020-12;76513;QUEVILLON;RSA seul;0;0
2020-12;76514;QUEVREVILLE LA POTERIE;RSA seul;0;0
2020-12;76515;QUIBERVILLE;RSA seul;5;15
2020-12;76520;REALCAMP;RSA seul;10;20
2020-12;76526;RICARVILLE DU VAL;RSA seul;0;0
2020-12;76528;RIEUX;RSA seul;5;15
2020-12;76531;ROCQUEFORT;RSA seul;0;0
2020-12;76534;ROLLEVILLE;RSA seul;5;15
2020-12;76143;BRETTEVILLE DU GRAND CAUX;RSA seul;10;20
2020-12;76148;BURES EN BRAY;RSA seul;5;15
2020-12;76162;LE CATELIER;RSA seul;0;0
2020-12;76163;CATENAY;RSA seul;5;5
2020-12;76164;RIVES EN SEINE;RSA seul;80;160
2020-12;76166;LE CAULE SAINTE BEUVE;RSA seul;5;20
2020-12;76167;CAUVILLE SUR MER;RSA seul;5;10
2020-12;76173;LA CHAUSSEE;RSA seul;5;5
2020-12;76177;CLAVILLE MOTTEVILLE;RSA seul;5;5
2020-12;76179;CLERES;RSA seul;20;30
2020-12;76181;CLEVILLE;RSA seul;0;0
2020-12;76183;COLLEVILLE;RSA seul;0;0
2020-12;76184;COLMESNIL MANNEVILLE;RSA seul;0;0
2020-12;76186;CONTEVILLE;RSA seul;10;20
2020-12;76190;CRASVILLE LA ROCQUEFORT;RSA seul;0;0
2020-12;76192;CRIEL SUR MER;RSA seul;35;60
2020-12;76193;LA CRIQUE;RSA seul;0;0
2020-12;76196;CRIQUETOT L ESNEVAL;RSA seul;25;45
2020-12;76203;CROIX MARE;RSA seul;5;15
2020-12;76207;CUVERVILLE SUR YERES;RSA seul;0;0
2020-12;76208;CUY SAINT FIACRE;RSA seul;10;15
2020-12;76213;DAUBEUF SERVILLE;RSA seul;5;5
2020-12;76214;DENESTANVILLE;RSA seul;5;5
2020-12;76217;DIEPPE;RSA seul;1575;3205
2020-12;76219;DOUDEVILLE;RSA seul;75;140
2020-12;76221;DROSAY;RSA seul;0;0
2020-12;76222;DUCLAIR;RSA seul;50;115
2020-12;76224;ECRAINVILLE;RSA seul;10;15
2020-12;76225;ECRETTEVILLE LES BAONS;RSA seul;0;0
2020-12;76229;ELBEUF EN BRAY;RSA seul;0;0
2020-12;76231;ELBEUF;RSA seul;1235;2460
2020-12;76235;ENVERMEU;RSA seul;40;95
2020-12;76244;ESCLAVELLES;RSA seul;5;5
2020-12;76245;ESLETTES;RSA seul;15;20
2020-12;76247;ESTEVILLE;RSA seul;0;0
2020-12;76251;ETALLEVILLE;RSA seul;0;0
2020-12;76252;ETALONDES;RSA seul;5;10
2020-12;76254;ETRETAT;RSA seul;20;30
2020-12;76259;FECAMP;RSA seul;670;1340
2020-12;76260;FERRIERES EN BRAY;RSA seul;25;45
2020-12;76264;FLAMANVILLE;RSA seul;5;5
2020-12;76271;FONTAINE LE BOURG;RSA seul;15;20
2020-12;76279;FOUCART;RSA seul;0;0
2020-12;76282;FRENEUSE;RSA seul;5;25
2020-12;76289;SAINT MARTIN DE L IF;RSA seul;10;25
2020-12;76296;GAINNEVILLE;RSA seul;25;45
2020-12;76300;GERVILLE;RSA seul;0;0
2020-12;76302;GODERVILLE;RSA seul;40;75
2020-12;76305;GONFREVILLE L ORCHER;RSA seul;365;750
2020-12;76307;GONNEVILLE LA MALLET;RSA seul;10;15
2020-12;76314;GRAIMBOUVILLE;RSA seul;5;5
2020-12;76315;GRAINVILLE LA TEINTURIERE;RSA seul;5;10
2020-12;76323;GRAVAL;RSA seul;5;5
2020-12;76327;GREUVILLE;RSA seul;0;0
2020-12;76328;GRIGNEUSEVILLE;RSA seul;5;5
2020-12;76329;GRUCHET LE VALASSE;RSA seul;60;140
2020-12;76330;GRUCHET SAINT SIMEON;RSA seul;5;5
2020-12;76331;GRUGNY;RSA seul;0;0
2020-12;76336;GUEUTTEVILLE LES GRES;RSA seul;0;0
2020-12;76339;LE HANOUARD;RSA seul;10;25
2020-12;76345;HAUSSEZ;RSA seul;5;5
2020-12;76351;LE HAVRE;RSA seul;8730;17810
2020-12;76497;PETIT COURONNE;RSA seul;255;555
2020-12;76511;PREUSEVILLE;RSA seul;5;5
2020-12;76517;QUINCAMPOIX;RSA seul;15;30
2020-12;76518;RAFFETOT;RSA seul;5;5
2020-12;76542;ROUTES;RSA seul;0;0
2020-12;79009;AMURE;RSA seul;0;0
2020-12;85051;CHANTONNAY;RSA seul;85;160
2020-12;85071;COMMEQUIERS;RSA seul;20;35
2020-12;85073;CORPE;RSA seul;0;0
2020-12;85082;LES EPESSES;RSA seul;10;15
2020-12;85088;LE FENOUILLER;RSA seul;20;45
2020-12;85090;SEVREMONT;RSA seul;30;60
2020-12;85096;LA GARNACHE;RSA seul;35;70
2020-12;85101;LE GIVRE;RSA seul;10;25
2020-12;85102;GRAND LANDES;RSA seul;5;10
2020-12;85109;LES HERBIERS;RSA seul;100;210
2020-12;85111;L'ILE D ELLE;RSA seul;30;65
2020-12;85119;LES LANDES GENUSSON;RSA seul;5;10
2020-12;85134;MALLIEVRE;RSA seul;0;0
2020-12;85143;MERVENT;RSA seul;30;60
2020-12;85148;MONTREUIL;RSA seul;5;5
2020-12;85153;MOUCHAMPS;RSA seul;15;30
2020-12;85155;MOUILLERON LE CAPTIF;RSA seul;15;30
2020-12;85157;MOUTIERS SUR LE LAY;RSA seul;0;0
2020-12;85158;MOUZEUIL SAINT MARTIN;RSA seul;5;5
2020-12;85161;NIEUL LE DOLENT;RSA seul;20;30
2020-12;85169;PALLUAU;RSA seul;10;20
2020-12;85175;LES PINEAUX;RSA seul;5;10
2020-12;85177;LES VELLUIRE SUR VENDEE;RSA seul;15;40
2020-12;86139;LUSIGNAN;RSA seul;40;70
2020-12;86143;MAIRE;RSA seul;5;5
2020-12;86144;MAISONNEUVE;RSA seul;5;5
2020-12;86157;MIGNALOUX BEAUVOIR;RSA seul;35;75
2020-12;86160;MIREBEAU;RSA seul;75;150
2020-12;86162;MONDION;RSA seul;0;0
2020-12;86163;MONTAMISE;RSA seul;30;65
2020-12;86167;MONTS SUR GUESNES;RSA seul;25;55
2020-12;86169;MORTON;RSA seul;5;5
2020-12;86172;MOUTERRE SUR BLOURDE;RSA seul;0;0
2020-12;86194;POITIERS;RSA seul;3780;7870
2020-12;86198;POUILLE;RSA seul;0;0
2020-12;86200;PRESSAC;RSA seul;10;40
2020-12;86202;LA PUYE;RSA seul;5;5
2020-12;86204;QUINCAY;RSA seul;15;35
2020-12;86207;LA ROCHE POSAY;RSA seul;35;55
2020-12;86220;SAINT GAUDENT;RSA seul;5;5
2020-12;86221;SAINT GENEST D AMBIERE;RSA seul;15;25
2020-12;86222;SAINT GEORGES LES BAILLARGEAUX;RSA seul;20;45
2020-12;86225;SAINT JEAN DE SAUVES;RSA seul;15;30
2020-12;86233;VALDIVIENNE;RSA seul;30;60
2020-12;86239;SAINTE RADEGONDE;RSA seul;0;0
2020-12;86241;SAINT REMY SUR CREUSE;RSA seul;5;15
2020-12;86246;SAINT SAVIN;RSA seul;35;60
2020-12;86247;SAINT SAVIOL;RSA seul;5;10
2020-12;86249;SAIRES;RSA seul;5;5
2020-12;86252;SAMMARCOLLES;RSA seul;5;5
2020-12;86253;SANXAY;RSA seul;10;20
2020-12;86260;SERIGNY;RSA seul;5;5
2020-12;86263;SMARVES;RSA seul;20;35
2020-12;86268;TERCE;RSA seul;5;10
2020-12;86271;THURAGEAU;RSA seul;5;10
2020-12;86272;THURE;RSA seul;35;80
2020-12;86280;VELLECHES;RSA seul;5;15
2020-12;86281;SAINT MARTIN LA PALLU;RSA seul;55;105
2020-12;86289;LE VIGEANT;RSA seul;15;35
2020-12;86291;VILLEMORT;RSA seul;0;0
2020-12;86294;VOUILLE;RSA seul;35;100
2020-12;86296;VOULON;RSA seul;5;5
2020-12;87001;AIXE SUR VIENNE;RSA seul;95;220
2020-12;87004;AUGNE;RSA seul;5;5
2020-12;87006;AZAT LE RIS;RSA seul;5;10
2020-12;87007;BALLEDENT;RSA seul;0;0
2020-12;87008;LA BAZEUGE;RSA seul;0;0
2020-12;87011;BELLAC;RSA seul;120;260
2020-12;87016;LES BILLANGES;RSA seul;5;5
2020-12;87018;BLOND;RSA seul;5;10
2020-12;87019;BOISSEUIL;RSA seul;25;55
2020-12;87020;BONNAC LA COTE;RSA seul;5;10
2020-12;87027;BUSSIERE GALANT;RSA seul;10;15
2020-12;87036;CHAMPSAC;RSA seul;5;10
2020-12;87041;CHATEAUPONSAC;RSA seul;30;65
2020-12;88481;URIMENIL;RSA seul;20;25
2020-12;88484;UZEMAIN;RSA seul;10;10
2020-12;88486;VAGNEY;RSA seul;55;100
2020-12;88487;LE VAL D AJOL;RSA seul;75;140
2020-12;88488;VALFROICOURT;RSA seul;5;5
2020-12;88492;LE VALTIN;RSA seul;0;0
2020-12;88493;VARMONZEY;RSA seul;0;0
2020-12;88498;VECOUX;RSA seul;5;10
2020-12;88503;VEXAINCOURT;RSA seul;5;15
2020-12;88504;VICHEREY;RSA seul;0;0
2020-12;88513;VINCEY;RSA seul;45;95
2020-12;88514;VIOCOURT;RSA seul;0;0
2020-12;88515;VIOMENIL;RSA seul;0;0
2020-12;88521;VOMECOURT;RSA seul;0;0
2020-12;88523;VOUXEY;RSA seul;5;5
2020-12;88526;WISEMBACH;RSA seul;5;5
2020-12;88532;ZINCOURT;RSA seul;0;0
2020-12;89003;MONTHOLON;RSA seul;40;65
2020-12;89007;ANDRYES;RSA seul;10;20
2020-12;89014;ARCES DILO;RSA seul;10;20
2020-12;89025;AVALLON;RSA seul;260;525
2020-12;89035;BELLECHAUME;RSA seul;10;10
2020-12;89036;LA BELLIOLE;RSA seul;5;5
2020-12;89040;BESSY SUR CURE;RSA seul;5;10
2020-12;89043;BLACY;RSA seul;0;0
2020-12;89048;BOEURS EN OTHE;RSA seul;5;5
2020-12;89050;BONNARD;RSA seul;5;5
2020-12;89055;BRIENON SUR ARMANCON;RSA seul;100;195
2020-12;89061;BUTTEAUX;RSA seul;0;0
2020-12;89062;CARISEY;RSA seul;0;0
2020-12;89066;CERISIERS;RSA seul;10;15
2020-12;89069;CHAILLEY;RSA seul;0;0
2020-12;89071;CHAMOUX;RSA seul;0;0
2020-12;89072;CHAMPCEVRAIS;RSA seul;0;0
2020-12;89075;CHAMPLAY;RSA seul;5;15
2020-12;89084;CHARENTENAY;RSA seul;5;10
2020-12;89085;CHARMOY;RSA seul;15;30
2020-12;89086;CHARNY OREE DE PUISAYE;RSA seul;65;110
2020-12;89087;CHASSIGNELLES;RSA seul;5;10
2020-12;89092;CHATEL GERARD;RSA seul;0;0
2020-12;89093;CHAUMONT;RSA seul;5;5
2020-12;89095;CHEMILLY SUR SEREIN;RSA seul;0;0
2020-12;89100;CHEROY;RSA seul;20;45
2020-12;89102;CHEVANNES;RSA seul;10;25
2020-12;89105;CHICHERY;RSA seul;0;0
2020-12;89111;LES CLERIMOIS;RSA seul;0;0
2020-12;89113;COLLEMIERS;RSA seul;0;0
2020-12;89116;CORNANT;RSA seul;5;5
2020-12;89120;COULOURS;RSA seul;5;5
2020-12;89122;COURGENAY;RSA seul;5;5
2020-12;89123;COURGIS;RSA seul;5;5
2020-12;89127;COURTOIS SUR YONNE;RSA seul;10;15
2020-12;89150;EGLENY;RSA seul;5;5
2020-12;89160;ETIGNY;RSA seul;5;10
2020-12;89161;ETIVEY;RSA seul;5;5
2020-12;89163;LA FERTE LOUPIERE;RSA seul;10;10
2020-12;87045;CIEUX;RSA seul;15;25
2020-12;87046;COGNAC LA FORET;RSA seul;15;45
2020-12;87051;LA CROISILLE SUR BRIANCE;RSA seul;15;35
2020-12;87052;LA CROIX SUR GARTEMPE;RSA seul;0;0
2020-12;87065;FEYTIAT;RSA seul;55;110
2020-12;87068;FROMENTAL;RSA seul;5;10
2020-12;87072;GLANGES;RSA seul;0;0
2020-12;87079;LA JONCHERE SAINT MAURICE;RSA seul;10;25
2020-12;88251;JEANMENIL;RSA seul;15;25
2020-12;88252;JESONVILLE;RSA seul;0;0
2020-12;88254;JORXEY;RSA seul;0;0
2020-12;88260;LANGLEY;RSA seul;0;0
2020-12;88261;LAVAL SUR VOLOGNE;RSA seul;5;15
2020-12;88262;LAVELINE DEVANT BRUYERES;RSA seul;15;35
2020-12;88267;LERRAIN;RSA seul;10;30
2020-12;88272;LIRONCOURT;RSA seul;5;5
2020-12;88275;LUBINE;RSA seul;0;0
2020-12;88281;MADONNE ET LAMEREY;RSA seul;0;0
2020-12;88284;MANDRAY;RSA seul;10;15
2020-12;88290;MARTIGNY LES GERBONVAUX;RSA seul;0;0
2020-12;88291;MARTINVELLE;RSA seul;0;0
2020-12;88293;MAXEY SUR MEUSE;RSA seul;5;10
2020-12;88304;MIRECOURT;RSA seul;185;380
2020-12;88305;MONCEL SUR VAIR;RSA seul;0;0
2020-12;88307;MONT LES LAMARCHE;RSA seul;0;0
2020-12;88308;MONT LES NEUFCHATEAU;RSA seul;0;0
2020-12;88309;MONTHUREUX LE SEC;RSA seul;0;0
2020-12;88310;MONTHUREUX SUR SAONE;RSA seul;15;35
2020-12;88315;MORTAGNE;RSA seul;0;0
2020-12;88320;NAYEMONT LES FOSSES;RSA seul;5;10
2020-12;88321;NEUFCHATEAU;RSA seul;240;450
2020-12;88330;NONVILLE;RSA seul;5;5
2020-12;88332;NORROY;RSA seul;0;0
2020-12;88334;OELLEVILLE;RSA seul;5;10
2020-12;88335;OFFROICOURT;RSA seul;0;0
2020-12;88341;PAIR ET GRANDRUPT;RSA seul;5;5
2020-12;88343;PAREY SOUS MONTFORT;RSA seul;0;0
2020-12;88352;POMPIERRE;RSA seul;5;10
2020-12;88353;PONT LES BONFAYS;RSA seul;5;15
2020-12;88356;LES POULIERES;RSA seul;0;0
2020-12;88358;POUXEUX;RSA seul;50;80
2020-12;88360;PROVENCHERES LES DARNEY;RSA seul;5;10
2020-12;88367;RAMBERVILLERS;RSA seul;300;665
2020-12;88369;RAMONCHAMP;RSA seul;25;40
2020-12;88373;RAON SUR PLAINE;RSA seul;5;5
2020-12;88376;REBEUVILLE;RSA seul;0;0
2020-12;88389;REPEL;RSA seul;0;0
2020-12;88393;ROLLAINVILLE;RSA seul;5;5
2020-12;88402;ROVILLE AUX CHENES;RSA seul;0;0
2020-12;88404;ROZIERES SUR MOUZON;RSA seul;0;0
2020-12;88409;SAINT AME;RSA seul;25;45
2020-12;88415;SAINT ETIENNE LES REMIREMONT;RSA seul;100;190
2020-12;88424;SAINTE MARGUERITE;RSA seul;20;30
2020-12;88430;SAINT OUEN LES PAREY;RSA seul;10;30
2020-12;88431;SAINT PAUL;RSA seul;0;0
2020-12;88437;SAINT VALLIER;RSA seul;0;0
