"EC_MEASURE";"FREQ";"GEO";"GEO_OBJECT";"OBS_STATUS_FR";"TIME_PERIOD";"OBS_VALUE"
"LVB_CUMR";"A";"36";"DEP";"PROV";2026;135
"LVB";"M";"26";"DEP";"PROV";2025-07;405
"LVB";"A";"973";"DEP";"D";2022;7718
"LVB";"M";"12";"DEP";"PROV";2025-02;162
"LVB";"M";"21";"DEP";"D";2024-08;406
"LVB_CUMR";"A";"69";"DEP";"PROV";2025;1788
"LVB_CUMR";"A";"10";"DEP";"PROV";2026;247
"LVB";"A";"2A";"DEP";"D";2021;1307
"LVB";"A";"972";"DEP";"D";2022;3493
"LVB";"M";"13";"DEP";"D";2021-11;2061
"LVB";"M";"01";"DEP";"D";2024-06;502
"LVB";"M";"38";"DEP";"D";2021-02;1014
"LVB";"M";"07";"DEP";"PROV";2025-02;199
"LVB";"M";"23";"DEP";"D";2023-12;63
"LVB";"M";"84";"DEP";"D";2021-09;596
"LVB";"A";"973";"DEP";"D";2023;7689
"LVB";"M";"24";"DEP";"PROV";2025-02;195
"LVB_CUMR";"A";"68";"DEP";"PROV";2025;546
"LVB";"M";"28";"DEP";"D";2022-12;373
"LVB";"M";"971";"DEP";"D";2023-07;341
"LVB";"M";"15";"DEP";"D";2021-09;93
"LVB";"A";"03";"DEP";"D";2017;2877
"LVB";"M";"973";"DEP";"PROV";2025-03;535
"LVB";"M";"23";"DEP";"D";2024-10;59
"LVB";"M";"93";"DEP";"D";2021-03;2196
"LVB";"M";"39";"DEP";"D";2022-08;194
"LVB";"M";"72";"DEP";"D";2022-01;497
"LVB_CUMR";"A";"09";"DEP";"D";2024;73
"LVB";"M";"2B";"DEP";"D";2023-10;135
"LVB";"M";"79";"DEP";"D";2022-09;264
"LVB";"M";"28";"DEP";"D";2024-02;344
"LVB";"M";"12";"DEP";"D";2022-03;172
"LVB";"M";"30";"DEP";"D";2021-03;630
"LVB";"M";"04";"DEP";"D";2021-06;116
"LVB";"A";"972";"DEP";"D";2017;3640
"LVB";"M";"25";"DEP";"PROV";2025-12;407
"LVB";"M";"18";"DEP";"D";2024-11;195
"LVB";"M";"41";"DEP";"D";2023-12;224
"LVB";"M";"973";"DEP";"D";2024-09;588
"LVB";"A";"68";"DEP";"D";2018;8054
"LVB";"M";"85";"DEP";"D";2022-04;495
"LVB";"A";"30";"DEP";"D";2017;7708
"LVB";"M";"971";"DEP";"PROV";2025-12;308
"LVB";"M";"11";"DEP";"D";2022-12;258
"LVB";"M";"93";"DEP";"PROV";2025-02;1807
"LVB";"M";"10";"DEP";"D";2023-06;221
"LVB";"M";"05";"DEP";"D";2021-05;103
"LVB";"A";"25";"DEP";"D";2021;5589
"LVB";"M";"973";"DEP";"D";2021-07;683
"LVB";"M";"16";"DEP";"D";2022-09;271
"LVB";"M";"38";"DEP";"PROV";2025-03;969
"LVB";"M";"70";"DEP";"PROV";2025-11;122
"LVB";"M";"85";"DEP";"D";2021-11;538
"LVB";"A";"2B";"DEP";"D";2023;1307
"LVB_CUMR";"A";"19";"DEP";"D";2018;169
"LVB";"M";"95";"DEP";"PROV";2025-11;1405
"LVB";"M";"973";"DEP";"D";2023-01;705
"LVB";"A";"13";"DEP";"D";2019;25288
"LVB_CUMR";"A";"39";"DEP";"PROV";2026;191
"LVB";"M";"24";"DEP";"D";2024-08;206
"LVB";"M";"02";"DEP";"D";2024-09;440
"LVB";"M";"72";"DEP";"PROV";2025-04;405
"LVB";"M";"26";"DEP";"D";2024-07;388
"LVB";"M";"92";"DEP";"D";2024-07;1716
"LVB";"M";"13";"DEP";"D";2021-06;2092
"LVB";"M";"84";"DEP";"D";2024-11;429
"LVB";"M";"974";"DEP";"D";2022-10;925
"LVB";"M";"11";"DEP";"D";2023-01;261
"LVB";"M";"22";"DEP";"D";2021-07;473
"LVB";"M";"40";"DEP";"D";2023-07;274
"LVB";"M";"72";"DEP";"D";2024-08;423
"LVB_MEAN1";"M";"F";"FRANCE";"D";2022-07;2088
"LVB";"M";"21";"DEP";"D";2022-12;389
"LVB";"M";"2A";"DEP";"PROV";2025-11;100
"LVB_CUMR";"A";"18";"DEP";"D";2019;246
"LVB";"M";"92";"DEP";"D";2024-03;1601
"LVB";"M";"04";"DEP";"D";2021-09;129
"LVB";"M";"82";"DEP";"PROV";2025-04;189
"LVB_CUMR";"A";"69";"DEP";"PROV";2026;1750
"LVB_CUMR";"A";"41";"DEP";"D";2024;206
"LVB";"M";"11";"DEP";"D";2024-04;214
"LVB";"A";"03";"DEP";"D";2021;2772
"LVB_CUMR";"A";"F";"FRANCE";"D";2016;65963
"LVB";"M";"971";"DEP";"D";2021-03;354
"LVB";"M";"23";"DEP";"D";2024-06;58
"LVB";"M";"16";"DEP";"D";2021-12;237
"LVB";"M";"30";"DEP";"D";2022-12;619
"LVB_CUMR";"A";"81";"DEP";"D";2024;253
"LVB";"M";"40";"DEP";"D";2021-07;317
"LVB";"M";"67";"DEP";"PROV";2025-07;886
"LVB_CUMR";"A";"972";"DEP";"D";2019;314
"LVB";"M";"976";"DEP";"D";2023-11;684
"LVB";"M";"12";"DEP";"PROV";2025-08;158
"LVB";"M";"05";"DEP";"PROV";2025-12;93
"LVB";"M";"41";"DEP";"D";2021-08;272
"LVB";"A";"81";"DEP";"PROV";2025;2897
"LVB";"M";"21";"DEP";"D";2024-04;311
"LVB";"A";"2A";"DEP";"D";2023;1193
"LVB";"M";"13";"DEP";"D";2023-06;1969
"LVB";"M";"67";"DEP";"PROV";2025-12;798
"LVB";"M";"99";"OTHER";"D";2022-09;101
"LVB_CUMR";"A";"95";"DEP";"D";2021;1357
"LVB";"A";"12";"DEP";"D";2017;2316
"LVB_CUMR";"A";"04";"DEP";"D";2023;120
"LVB_CUMR";"A";"27";"DEP";"PROV";2025;465
"LVB";"M";"70";"DEP";"D";2023-09;162
"LVB";"M";"36";"DEP";"D";2024-02;125
"LVB";"M";"23";"DEP";"D";2024-08;68
"LVB";"M";"82";"DEP";"D";2023-01;188
"LVB";"A";"973";"DEP";"D";2019;8104
"LVB";"M";"14";"DEP";"D";2023-12;461
"LVB";"M";"972";"DEP";"D";2022-06;252
"LVB";"M";"10";"DEP";"D";2022-08;232
"LVB";"M";"F";"FRANCE";"D";2023-06;57242
"LVB";"A";"69";"DEP";"PROV";2025;20828
"LVB";"M";"80";"DEP";"D";2024-08;415
"LVB";"M";"19";"DEP";"D";2022-10;180
"LVB";"M";"29";"DEP";"D";2023-10;593
"LVB";"M";"40";"DEP";"D";2021-12;317
"LVB";"M";"01";"DEP";"PROV";2025-10;528
"LVB";"M";"95";"DEP";"D";2023-07;1621
"LVB";"M";"16";"DEP";"D";2022-11;243
"LVB_MEAN1";"M";"F";"FRANCE";"D";2024-09;1841
"LVB";"M";"08";"DEP";"D";2024-12;197
"LVB_CUMR";"A";"72";"DEP";"D";2020;449
"LVB";"A";"25";"DEP";"PROV";2025;4853
"LVB";"M";"85";"DEP";"D";2021-05;536
"LVB";"M";"95";"DEP";"D";2021-06;1649
"LVB";"M";"28";"DEP";"PROV";2025-04;290
"LVB";"M";"03";"DEP";"D";2023-12;210
"LVB_CUMR";"A";"38";"DEP";"D";2020;1147
"LVB";"M";"80";"DEP";"D";2023-01;463
"LVB_CUMR";"A";"974";"DEP";"D";2016;1165
"LVB";"M";"08";"DEP";"D";2021-01;167
"LVB";"A";"71";"DEP";"D";2023;4337
"LVB";"A";"F";"FRANCE";"D";2019;753383
"LVB";"M";"22";"DEP";"D";2022-05;412
"LVB";"M";"16";"DEP";"D";2024-08;233
"LVB";"M";"972";"DEP";"D";2022-05;269
"LVB";"M";"2B";"DEP";"D";2021-09;125
"LVB_CUMR";"A";"05";"DEP";"D";2018;99
"LVB";"M";"37";"DEP";"D";2024-03;439
"LVB";"M";"81";"DEP";"D";2023-02;230
"LVB";"M";"974";"DEP";"D";2021-06;1161
"LVB_CUMR";"A";"10";"DEP";"D";2022;254
"LVB";"M";"972";"DEP";"D";2023-05;262
"LVB";"M";"24";"DEP";"D";2024-09;210
"LVB_CUMR";"A";"73";"DEP";"D";2016;361
"LVB";"A";"29";"DEP";"D";2020;7885
"LVB";"A";"79";"DEP";"D";2022;3107
"LVB";"M";"15";"DEP";"PROV";2025-09;67
"LVB_CUMR";"A";"06";"DEP";"PROV";2026;870
"LVB";"M";"41";"DEP";"D";2022-08;274
"LVB";"M";"91";"DEP";"D";2024-09;1426
"LVB";"M";"24";"DEP";"PROV";2025-01;199
"LVB";"M";"41";"DEP";"D";2021-10;264
"LVB_CUMR";"A";"12";"DEP";"D";2023;156
"LVB";"A";"99";"OTHER";"D";2023;1160
"LVB";"M";"70";"DEP";"D";2024-07;137
"LVB_CUMR";"A";"83";"DEP";"PROV";2026;756
"LVB";"M";"38";"DEP";"D";2022-04;1067
"LVB";"M";"30";"DEP";"D";2021-06;635
"LVB";"M";"81";"DEP";"D";2021-10;292
"LVB";"M";"05";"DEP";"PROV";2025-10;91
"LVB";"M";"13";"DEP";"D";2024-11;1892
"LVB";"M";"95";"DEP";"D";2022-01;1548
"LVB";"M";"19";"DEP";"D";2024-07;133
"LVB";"M";"36";"DEP";"D";2024-12;127
"LVB";"M";"09";"DEP";"D";2023-03;69
"LVB_MEAN1";"M";"F";"FRANCE";"PROV";2025-10;1782
"LVB";"M";"27";"DEP";"D";2022-12;500
"LVB";"M";"72";"DEP";"D";2023-08;471
"LVB";"M";"82";"DEP";"D";2024-08;193
"LVB";"A";"971";"DEP";"D";2018;4249
"LVB";"M";"973";"DEP";"D";2023-11;671
"LVB";"M";"02";"DEP";"D";2023-05;418
"LVB";"M";"25";"DEP";"D";2022-02;428
"LVB";"M";"13";"DEP";"D";2022-06;2060
"LVB";"M";"94";"DEP";"PROV";2025-11;1395
"LVB";"M";"971";"DEP";"PROV";2026-01;294
"LVB";"M";"40";"DEP";"PROV";2025-09;245
"LVB";"M";"09";"DEP";"D";2021-11;110
"LVB";"M";"95";"DEP";"D";2023-10;1524
"LVB";"M";"81";"DEP";"D";2021-08;332
"LVB";"M";"67";"DEP";"D";2023-11;901
"LVB";"M";"F";"FRANCE";"D";2023-05;57252
"LVB";"M";"28";"DEP";"D";2021-06;356
"LVB";"M";"21";"DEP";"D";2022-02;378
"LVB";"M";"06";"DEP";"D";2021-02;796
"LVB_CUMR";"A";"2A";"DEP";"D";2020;118
"LVB";"A";"08";"DEP";"D";2024;2161
"LVB";"M";"15";"DEP";"D";2022-12;80
"LVB";"M";"37";"DEP";"D";2021-08;506
"LVB";"M";"80";"DEP";"PROV";2025-12;427
"LVB";"M";"68";"DEP";"D";2021-07;656
"LVB";"M";"91";"DEP";"PROV";2025-10;1334
"LVB_CUMR";"A";"974";"DEP";"D";2024;1035
"LVB";"M";"973";"DEP";"D";2024-07;523
"LVB";"M";"21";"DEP";"D";2024-06;358
"LVB";"A";"93";"DEP";"D";2018;28735
"LVB";"M";"17";"DEP";"PROV";2025-08;361
"LVB_CUMR";"A";"974";"DEP";"D";2021;964
"LVB";"M";"05";"DEP";"D";2022-03;115
"LVB";"M";"10";"DEP";"PROV";2025-02;188
"LVB";"M";"82";"DEP";"D";2023-11;201
"LVB";"M";"39";"DEP";"D";2023-03;159
"LVB";"M";"2B";"DEP";"D";2022-05;101
"LVB";"M";"69";"DEP";"D";2024-06;1732
"LVB";"M";"22";"DEP";"D";2022-09;423
"LVB_CUMR";"A";"92";"DEP";"D";2016;1990
"LVB";"M";"F";"FRANCE";"D";2023-10;58047
"LVB";"A";"85";"DEP";"D";2020;5916
"LVB";"M";"02";"DEP";"PROV";2025-01;410
"LVB";"M";"12";"DEP";"D";2023-03;162
"LVB";"M";"18";"DEP";"D";2021-01;215
"LVB";"M";"38";"DEP";"PROV";2025-05;977
"LVB";"M";"27";"DEP";"D";2021-12;580
"LVB";"M";"70";"DEP";"D";2023-03;132
"LVB";"M";"25";"DEP";"D";2024-06;397
"LVB";"M";"92";"DEP";"D";2024-12;1650
"LVB";"M";"F";"FRANCE";"D";2021-08;65767
"LVB";"M";"41";"DEP";"D";2023-06;234
"LVB";"A";"84";"DEP";"D";2018;6392
"LVB";"A";"04";"DEP";"D";2023;1282
"LVB";"M";"18";"DEP";"D";2024-04;217
"LVB";"M";"79";"DEP";"D";2022-02;229
"LVB_CUMR";"A";"10";"DEP";"PROV";2025;213
"LVB";"M";"70";"DEP";"D";2024-04;153
"LVB_CUMR";"A";"30";"DEP";"D";2023;534
"LVB";"M";"94";"DEP";"D";2024-03;1403
"LVB";"M";"25";"DEP";"D";2022-07;512
"LVB";"M";"40";"DEP";"D";2024-09;240
"LVB_CUMR";"A";"99";"OTHER";"D";2019;171
"LVB";"M";"22";"DEP";"D";2023-12;374
"LVB_CUMR";"A";"03";"DEP";"D";2020;230
"LVB";"M";"42";"DEP";"D";2022-05;711
"LVB";"A";"72";"DEP";"D";2023;5271
"LVB";"M";"85";"DEP";"D";2021-10;532
"LVB";"M";"15";"DEP";"D";2023-08;74
"LVB";"A";"84";"DEP";"PROV";2025;5171
"LVB";"A";"11";"DEP";"D";2021;3246
"LVB";"M";"91";"DEP";"D";2023-12;1444
"LVB";"M";"24";"DEP";"D";2021-11;283
"LVB_CUMR";"A";"973";"DEP";"D";2023;705
"LVB";"M";"69";"DEP";"D";2021-07;2086
"LVB";"M";"38";"DEP";"PROV";2025-01;1037
"LVB";"M";"28";"DEP";"D";2021-03;383
"LVB";"M";"03";"DEP";"D";2024-02;195
"LVB";"M";"84";"DEP";"D";2024-06;427
"LVB";"M";"92";"DEP";"D";2021-11;1729
"LVB";"M";"12";"DEP";"D";2022-02;178
"LVB";"M";"14";"DEP";"PROV";2025-11;421
"LVB";"M";"19";"DEP";"D";2023-08;165
"LVB_CUMR";"A";"72";"DEP";"PROV";2025;439
"LVB";"M";"01";"DEP";"D";2021-11;613
"LVB";"M";"39";"DEP";"PROV";2025-11;169
"LVB";"M";"973";"DEP";"D";2021-09;737
"LVB";"M";"30";"DEP";"D";2021-01;547
"LVB_CUMR";"A";"94";"DEP";"D";2017;1693
"LVB";"M";"83";"DEP";"D";2021-12;914
"LVB";"M";"10";"DEP";"D";2022-10;263
"LVB";"M";"23";"DEP";"D";2023-08;80
"LVB";"M";"18";"DEP";"D";2022-01;252
"LVB";"M";"04";"DEP";"PROV";2025-01;82
"LVB";"M";"28";"DEP";"D";2024-12;348
"LVB";"M";"99";"OTHER";"D";2022-11;100
"LVB";"M";"70";"DEP";"PROV";2025-07;182
"LVB";"M";"39";"DEP";"D";2022-03;185
"LVB";"A";"22";"DEP";"D";2019;5132
"LVB";"M";"04";"DEP";"D";2022-04;107
"LVB";"M";"93";"DEP";"D";2021-09;2295
"LVB";"M";"82";"DEP";"PROV";2025-12;170
"LVB";"M";"10";"DEP";"PROV";2025-06;191
"LVB_MEAN1";"M";"F";"FRANCE";"D";2024-07;1860
"LVB";"M";"18";"DEP";"D";2022-07;254
"LVB";"A";"70";"DEP";"D";2020;1954
"LVB_CUMR";"A";"91";"DEP";"D";2023;1520
"LVB";"M";"41";"DEP";"PROV";2025-12;219
"LVB";"M";"06";"DEP";"D";2024-10;928
"LVB";"M";"29";"DEP";"D";2023-11;599
"LVB";"M";"67";"DEP";"D";2021-08;1064
"LVB";"M";"81";"DEP";"PROV";2025-08;252
"LVB_CUMR";"A";"21";"DEP";"D";2021;412
"LVB";"M";"10";"DEP";"PROV";2025-09;205
"LVB";"M";"976";"DEP";"D";2021-08;893
"LVB";"M";"95";"DEP";"D";2024-02;1437
"LVB";"M";"17";"DEP";"D";2021-05;404
"LVB_CUMR";"A";"92";"DEP";"D";2020;1761
"LVB";"M";"01";"DEP";"D";2023-08;518
"LVB_CUMR";"A";"37";"DEP";"D";2022;480
"LVB_CUMR";"A";"24";"DEP";"D";2022;243
"LVB";"M";"92";"DEP";"D";2022-10;1809
"LVB_CUMR";"A";"67";"DEP";"D";2023;968
"LVB";"A";"28";"DEP";"D";2022;4602
"LVB";"M";"84";"DEP";"D";2023-08;458
"LVB";"M";"974";"DEP";"D";2023-03;1211
"LVB";"M";"07";"DEP";"D";2021-06;195
"LVB";"M";"70";"DEP";"D";2023-05;156
"LVB";"M";"04";"DEP";"D";2024-06;99
"LVB_CUMR";"A";"14";"DEP";"D";2020;573
"LVB";"M";"21";"DEP";"D";2024-07;407
"LVB";"A";"41";"DEP";"D";2021;2969
"LVB";"M";"2A";"DEP";"D";2021-05;91
"LVB_CUMR";"A";"971";"DEP";"D";2021;338
"LVB";"M";"80";"DEP";"D";2021-01;421
"LVB";"M";"974";"DEP";"D";2022-03;1306
"LVB_CUMR";"A";"11";"DEP";"D";2021;238
"LVB";"M";"67";"DEP";"D";2024-09;909
"LVB";"M";"974";"DEP";"D";2022-06;1206
"LVB";"M";"80";"DEP";"PROV";2025-03;406
"LVB";"M";"37";"DEP";"PROV";2025-07;462
"LVB";"A";"16";"DEP";"D";2018;2955
"LVB";"M";"06";"DEP";"PROV";2025-06;856
"LVB_CUMR";"A";"22";"DEP";"D";2024;371
"LVB";"M";"91";"DEP";"D";2024-06;1328
"LVB";"M";"F";"FRANCE";"PROV";2025-12;53475
"LVB";"M";"30";"DEP";"D";2021-12;626
"LVB";"M";"72";"DEP";"D";2022-09;467
"LVB";"M";"93";"DEP";"D";2023-06;2139
"LVB";"M";"40";"DEP";"D";2024-06;223
"LVB";"M";"13";"DEP";"D";2023-12;1944
"LVB";"A";"01";"DEP";"D";2018;7101
"LVB";"M";"29";"DEP";"PROV";2025-01;582
"LVB";"M";"23";"DEP";"D";2023-05;55
"LVB";"M";"12";"DEP";"D";2024-11;177
"LVB_CUMR";"A";"80";"DEP";"PROV";2025;433
"LVB_CUMR";"A";"F";"FRANCE";"D";2017;63379
"LVB";"M";"95";"DEP";"D";2021-03;1587
"LVB";"M";"69";"DEP";"D";2022-02;1848
"LVB";"M";"04";"DEP";"D";2023-03;111
"LVB";"M";"973";"DEP";"D";2021-10;792
"LVB_CUMR";"A";"42";"DEP";"D";2016;715
"LVB_CUMR";"A";"2B";"DEP";"PROV";2026;98
"LVB_CUMR";"A";"13";"DEP";"D";2018;2143
"LVB";"M";"22";"DEP";"D";2023-06;338
"LVB";"M";"16";"DEP";"D";2021-09;290
"LVB";"M";"95";"DEP";"PROV";2025-07;1567
"LVB_CUMR";"A";"84";"DEP";"D";2018;565
"LVB";"M";"976";"DEP";"D";2023-10;807
"LVB";"A";"73";"DEP";"D";2019;4383
"LVB";"M";"04";"DEP";"PROV";2025-12;112
"LVB";"M";"36";"DEP";"D";2024-04;129
"LVB";"M";"27";"DEP";"D";2024-03;421
"LVB";"M";"09";"DEP";"D";2021-03;97
"LVB";"A";"24";"DEP";"D";2018;2942
"LVB";"A";"F";"FRANCE";"D";2017;769553
"LVB";"M";"95";"DEP";"D";2023-05;1507
"LVB";"M";"18";"DEP";"D";2022-10;225
"LVB_CUMR";"A";"79";"DEP";"PROV";2026;212
"LVB";"M";"04";"DEP";"D";2022-09;101
"LVB";"M";"72";"DEP";"PROV";2025-11;395
"LVB";"M";"F";"FRANCE";"D";2022-07;64728
"LVB";"M";"41";"DEP";"D";2021-01;244
"LVB";"A";"27";"DEP";"D";2018;6434
"LVB";"M";"08";"DEP";"D";2024-05;169
"LVB";"M";"19";"DEP";"D";2023-04;120
"LVB";"M";"02";"DEP";"D";2021-07;477
"LVB";"M";"95";"DEP";"D";2021-05;1606
"LVB";"M";"83";"DEP";"D";2022-09;930
"LVB";"M";"17";"DEP";"PROV";2025-07;375
"LVB_MEAN1";"M";"F";"FRANCE";"D";2023-02;1881
"LVB";"M";"67";"DEP";"D";2023-06;893
"LVB";"M";"28";"DEP";"D";2023-02;319
"LVB";"M";"42";"DEP";"D";2023-03;589
"LVB";"M";"976";"DEP";"D";2023-09;708
"LVB";"M";"18";"DEP";"PROV";2025-01;203
"LVB_CUMR";"A";"12";"DEP";"D";2016;193
"LVB";"M";"23";"DEP";"D";2022-08;82
"LVB";"M";"79";"DEP";"D";2023-04;248
"LVB_CUMR";"A";"972";"DEP";"D";2016;348
"LVB";"M";"02";"DEP";"D";2022-01;462
"LVB";"M";"99";"OTHER";"D";2024-11;89
"LVB";"M";"72";"DEP";"D";2022-04;442
"LVB";"M";"08";"DEP";"PROV";2025-03;162
"LVB";"A";"28";"DEP";"D";2018;4730
"LVB";"A";"37";"DEP";"D";2020;6020
"LVB";"M";"16";"DEP";"PROV";2025-06;230
"LVB";"M";"25";"DEP";"D";2021-03;456
"LVB";"M";"79";"DEP";"D";2024-12;259
"LVB";"M";"03";"DEP";"D";2024-03;225
"LVB";"A";"976";"DEP";"D";2018;9590
"LVB";"M";"68";"DEP";"D";2022-11;567
"LVB";"A";"91";"DEP";"D";2023;17227
"LVB";"M";"70";"DEP";"D";2024-11;122
"LVB";"M";"39";"DEP";"D";2024-03;167
"LVB";"M";"11";"DEP";"D";2024-11;221
"LVB";"M";"16";"DEP";"D";2023-01;237
"LVB";"M";"2A";"DEP";"D";2021-09;131
"LVB";"M";"84";"DEP";"D";2022-06;493
"LVB";"M";"03";"DEP";"D";2024-08;212
"LVB";"M";"19";"DEP";"D";2024-08;128
"LVB";"M";"972";"DEP";"D";2024-06;183
"LVB";"M";"70";"DEP";"D";2022-08;162
"LVB";"A";"41";"DEP";"PROV";2025;2622
"LVB";"M";"94";"DEP";"D";2022-08;1617
"LVB_CUMR";"A";"01";"DEP";"D";2019;605
"LVB";"M";"16";"DEP";"D";2024-04;209
"LVB";"M";"07";"DEP";"D";2021-03;211
"LVB";"M";"28";"DEP";"PROV";2025-06;358
"LVB";"M";"24";"DEP";"PROV";2025-12;202
"LVB";"M";"85";"DEP";"D";2021-06;492
"LVB";"M";"67";"DEP";"PROV";2025-02;799
"LVB";"M";"36";"DEP";"PROV";2025-03;146
"LVB";"M";"67";"DEP";"D";2021-12;1035
"LVB";"M";"F";"FRANCE";"PROV";2025-01;54850
"LVB";"A";"16";"DEP";"D";2022;3016
"LVB";"M";"91";"DEP";"D";2024-07;1484
"LVB";"A";"09";"DEP";"D";2022;1201
"LVB";"M";"04";"DEP";"D";2022-10;132
"LVB";"M";"22";"DEP";"D";2021-08;483
"LVB";"M";"2A";"DEP";"D";2024-10;112
"LVB";"M";"38";"DEP";"D";2022-07;1211
"LVB";"A";"80";"DEP";"D";2021;5420
"LVB";"M";"71";"DEP";"PROV";2025-01;332
"LVB";"M";"974";"DEP";"PROV";2025-12;929
"LVB";"M";"14";"DEP";"D";2023-09;506
"LVB";"M";"95";"DEP";"PROV";2025-03;1381
"LVB_CUMR";"A";"85";"DEP";"D";2022;537
"LVB";"M";"2A";"DEP";"D";2021-10;120
"LVB";"M";"25";"DEP";"D";2022-06;440
"LVB";"A";"07";"DEP";"D";2020;2754
"LVB";"M";"36";"DEP";"D";2023-12;131
"LVB_CUMR";"A";"05";"DEP";"D";2016;103
"LVB";"M";"99";"OTHER";"D";2022-12;98
"LVB";"M";"17";"DEP";"PROV";2025-06;358
"LVB";"M";"69";"DEP";"D";2021-11;2082
"LVB";"M";"93";"DEP";"PROV";2025-06;2049
"LVB";"M";"29";"DEP";"D";2023-01;642
"LVB";"M";"09";"DEP";"PROV";2025-09;79
"LVB";"M";"83";"DEP";"D";2024-09;831
"LVB_CUMR";"A";"37";"DEP";"D";2024;494
"LVB";"M";"25";"DEP";"D";2021-12;471
"LVB_CUMR";"A";"17";"DEP";"D";2016;455
"LVB";"M";"973";"DEP";"D";2023-06;638
"LVB";"M";"83";"DEP";"D";2022-08;986
"LVB";"M";"70";"DEP";"D";2021-11;169
"LVB";"M";"01";"DEP";"D";2021-07;615
"LVB";"M";"16";"DEP";"PROV";2025-01;194
"LVB";"M";"92";"DEP";"D";2024-02;1545
"LVB";"M";"26";"DEP";"D";2023-03;404
"LVB";"A";"08";"DEP";"D";2018;2464
"LVB";"M";"18";"DEP";"D";2023-05;195
"LVB";"M";"22";"DEP";"PROV";2025-10;360
"LVB";"M";"37";"DEP";"D";2023-02;413
"LVB";"M";"83";"DEP";"D";2023-07;880
"LVB";"A";"F";"FRANCE";"PROV";2025;643877
"LVB";"M";"2A";"DEP";"D";2021-11;122
"LVB";"M";"69";"DEP";"D";2023-01;1762
"LVB";"M";"91";"DEP";"PROV";2025-06;1355
"LVB_CUMR";"A";"09";"DEP";"D";2023;97
"LVB";"M";"02";"DEP";"D";2024-04;358
"LVB_CUMR";"A";"23";"DEP";"D";2019;69
"LVB";"M";"16";"DEP";"D";2024-06;195
"LVB";"M";"38";"DEP";"D";2021-11;1160
"LVB";"M";"971";"DEP";"D";2023-09;343
"LVB";"M";"83";"DEP";"D";2021-03;811
"LVB";"M";"99";"OTHER";"D";2024-12;86
"LVB";"A";"22";"DEP";"D";2020;5082
"LVB";"M";"10";"DEP";"D";2024-07;232
"LVB";"M";"2B";"DEP";"D";2024-04;103
"LVB";"A";"69";"DEP";"D";2022;22986
"LVB";"M";"17";"DEP";"D";2023-04;359
"LVB";"M";"41";"DEP";"PROV";2025-09;228
"LVB";"A";"972";"DEP";"D";2020;3529
"LVB";"M";"03";"DEP";"D";2024-05;203
"LVB";"M";"22";"DEP";"D";2021-01;414
"LVB";"M";"84";"DEP";"PROV";2025-07;455
"LVB";"M";"07";"DEP";"D";2021-11;250
"LVB_MEAN1";"M";"F";"FRANCE";"PROV";2025-08;1788
"LVB";"M";"70";"DEP";"PROV";2026-01;153
"LVB";"M";"2A";"DEP";"D";2021-07;109
"LVB";"M";"01";"DEP";"D";2022-04;542
"LVB";"M";"91";"DEP";"D";2023-05;1456
"LVB";"M";"17";"DEP";"D";2022-10;421
"LVB";"M";"39";"DEP";"D";2024-04;155
"LVB";"M";"22";"DEP";"D";2022-04;379
"LVB";"M";"80";"DEP";"D";2023-11;389
"LVB";"M";"08";"DEP";"D";2021-12;210
"LVB";"M";"F";"FRANCE";"D";2022-05;62049
"LVB";"M";"28";"DEP";"D";2024-05;343
"LVB";"M";"10";"DEP";"D";2023-03;217
"LVB";"M";"15";"DEP";"D";2023-02;86
"LVB";"M";"95";"DEP";"D";2021-02;1344
"LVB";"M";"68";"DEP";"PROV";2025-09;546
"LVB";"M";"19";"DEP";"PROV";2025-10;155
"LVB";"M";"36";"DEP";"D";2023-09;140
"LVB";"M";"05";"DEP";"PROV";2025-04;92
"LVB";"M";"99";"OTHER";"D";2023-10;100
"LVB";"M";"28";"DEP";"D";2024-08;331
"LVB";"M";"80";"DEP";"D";2023-04;415
"LVB";"M";"18";"DEP";"D";2022-11;201
"LVB";"M";"23";"DEP";"D";2021-10;50
"LVB";"M";"09";"DEP";"D";2021-06;111
"LVB";"M";"69";"DEP";"D";2021-03;2000
"LVB";"M";"93";"DEP";"D";2024-08;2138
"LVB";"M";"37";"DEP";"D";2024-01;494
"LVB";"M";"99";"OTHER";"D";2024-07;99
"LVB";"M";"22";"DEP";"PROV";2025-06;401
"LVB";"M";"04";"DEP";"D";2024-05;106
"LVB";"M";"80";"DEP";"D";2022-02;470
"LVB";"A";"28";"DEP";"D";2019;4583
"LVB";"M";"39";"DEP";"D";2024-11;171
"LVB";"M";"09";"DEP";"D";2024-05;82
"LVB";"M";"16";"DEP";"PROV";2025-08;223
"LVB";"M";"92";"DEP";"D";2023-09;1546
"LVB_CUMR";"A";"71";"DEP";"PROV";2026;362
"LVB";"M";"26";"DEP";"D";2022-05;424
"LVB";"M";"976";"DEP";"D";2021-03;1136
"LVB";"M";"82";"DEP";"D";2023-12;199
"LVB";"M";"37";"DEP";"D";2021-02;442
"LVB";"M";"10";"DEP";"D";2024-10;217
"LVB";"M";"2A";"DEP";"D";2024-05;92
"LVB_CUMR";"A";"24";"DEP";"PROV";2026;229
"LVB";"M";"92";"DEP";"D";2023-04;1580
"LVB_CUMR";"A";"05";"DEP";"PROV";2025;96
